Date,Open,High,Low,Close,Adj Close,Volume
2016-10-25,667.425,670,654.1,667.42,667.42,"3,705.77763319"
2016-10-26,674.845,685.84,652.6,674.92,674.92,"13,303.6630052"
2016-10-27,685.715,690.92,674.66,685.79,685.79,"12,899.18117273"
2016-10-28,690.765,695.34,681.08,690.6,690.6,"9,892.93954264"
2016-10-29,719.405,724,690.76,719.81,719.81,"15,523.48653814"
2016-10-30,701.78,719.89,696.96,702.3,702.3,"12,040.59842153"
2016-10-31,702.05,709,687.6,701.98,701.98,"8,824.28173029"
2016-11-01,732.915,746.55,701.01,733,733,"22,377.17620171"
2016-11-02,737.485,737.49,723.59,737.49,737.49,"8,259.77761201"
2016-11-03,680.185,754.66,678,680.19,680.19,"28,040.94944342"
2016-11-04,709.005,710.9,676,708.81,708.81,"15,808.44652879"
2016-11-05,708.105,713.88,700.82,708.11,708.11,"6,117.90968395"
2016-11-06,715.46,721.61,700.01,715.06,715.06,"7,044.75853203"
2016-11-08,705.32,713.44,700.02,704.47,704.47,"3,807.69800762"
2016-11-09,712.415,717.99,703,711.99,711.99,"9,856.71944879"
2016-11-10,723.39,743.06,708.5,723.42,723.42,"15,096.981684"
2016-11-11,714.865,725,709.13,714.87,714.87,"4,455.4510804"
2016-11-12,716.89,719.37,712.03,716.61,716.61,"4,914.24595186"
2016-11-13,703.565,716.99,700.1,703.57,703.57,"5,914.12064352"
2016-11-14,703.625,706.47,687.6,703.61,703.61,"8,692.10129393"
2016-11-15,707.435,709.91,698.76,707.43,707.43,"5,998.46528731"
2016-11-16,711.585,720.05,707.4,712,712,"7,937.58643228"
2016-11-17,743.94,747.49,710,743.47,743.47,"17,957.35761837"
2016-11-18,740.19,763.85,735,740.67,740.67,"14,879.2018428"
2016-11-19,753.905,759.89,734.5,753.97,753.97,"6,962.71085661"
2016-11-20,752.23,759.99,740,752.9,752.9,"6,044.662876"
2016-11-21,729.675,757,711.16,729.67,729.67,"13,912.6238054"
2016-11-22,738.995,740.6,728.08,738.99,738.99,"7,200.7851153"
2016-11-23,750.22,753.91,733.25,749.85,749.85,"9,485.31653992"
2016-11-24,741.84,750.91,730.79,741.99,741.99,"5,581.81258924"
2016-11-25,737.66,744.32,727.61,737.61,737.61,"6,068.66243718"
2016-11-26,739.785,741.12,730,740.36,740.36,"4,062.25913716"
2016-11-27,731.24,740.99,720,731.19,731.19,"4,490.18685577"
2016-11-28,724.945,736.19,722.5,724.99,724.99,"3,495.40615525"
2016-11-29,731.515,734.99,724.99,731.52,731.52,"4,137.68063169"
2016-11-30,730.97,734.89,728.68,731.05,731.05,"5,649.69631816"
2016-12-01,738.9,743.14,728.98,739,739,"5,529.5441113"
2016-12-02,755.395,756,738.8,755.36,755.36,"13,400.24050436"
2016-12-03,774.69,779.21,755.15,774.65,774.65,"13,434.31594303"
2016-12-04,766.33,774.86,755.98,767.37,767.37,"5,739.33718638"
2016-12-05,768.12,769.99,758.82,768.5,768.5,"4,184.88589499"
2016-12-06,750.605,769,744.59,750.85,750.85,"10,058.02503566"
2016-12-07,756.965,758.5,750.44,757.27,757.27,"5,279.81545309"
2016-12-08,765.015,774.92,746.16,765.01,765.01,"10,694.29715041"
2016-12-09,765.005,773.2,762.66,765.01,765.01,"4,751.22151402"
2016-12-10,770.495,772.72,765,770.5,770.5,"3,653.03373557"
2016-12-11,772.85,777.77,769.99,772.9,772.9,"3,363.30527088"
2016-12-12,770.215,773.73,761.84,770.21,770.21,"4,144.9434301"
2016-12-13,777.995,785,770.21,777.99,777.99,"6,758.33976156"
2016-12-14,774.995,788.87,762.89,775,775,"5,581.84400278"
2016-12-15,774.495,781.16,771.15,774.49,774.49,"3,680.69569057"
2016-12-16,777.775,780.12,774.5,777.43,777.43,"3,184.82202996"
2016-12-17,784.165,785.06,775.85,784.17,784.17,"4,774.96776769"
2016-12-18,790.985,793,782.93,790.99,790.99,"6,201.31214317"
2016-12-19,790.2,792.8,784.36,790.18,790.18,"2,433.2611579"
2016-12-20,790.585,792.27,787.75,790.59,790.59,"2,151.08134575"
2016-12-21,799.2,802.33,787.86,799.35,799.35,"7,009.01299556"
2016-12-22,829.415,830.5,794.95,829.33,829.33,"16,203.08680088"
2016-12-23,859.155,874,825,859,859,"15,262.5244032"
2016-12-24,917.245,920,859,918.99,918.99,"26,019.0040387"
2016-12-25,895.275,919.99,882.41,895.24,895.24,"7,388.14310165"
2016-12-26,898.25,904.55,858.62,898.42,898.42,"12,059.32963465"
2016-12-27,907.62,920,894.21,908.78,908.78,"11,814.81950152"
2016-12-28,936.475,940,903.51,936.43,936.43,"9,178.73504832"
2016-12-29,981.34,983,935.93,981.7,981.7,"20,823.10823446"
2016-12-30,971.995,983,945,972,972,"22,590.70556827"
2016-12-31,958.98,972,929.5,959.16,959.16,"19,324.27773831"
2017-01-01,966.995,968.2,945.01,966.61,966.61,"7,147.77442294"
2017-01-02,998.29,"1,006.5",961.26,999.24,999.24,"13,440.45626448"
2017-01-03,"1,019.45","1,035",994.1,"1,019.5","1,019.5","21,804.19721597"
2017-01-04,"1,038.5","1,040","1,013.5","1,038","1,038","14,128.62571394"
2017-01-05,"1,138.65","1,150","1,036.4","1,139.6","1,139.6","53,698.69204086"
2017-01-06,"1,003.75","1,166",850.79,"1,003.4","1,003.4","91,218.60067752"
2017-01-07,898.435,"1,025",871,898.5,898.5,"57,391.66971367"
2017-01-08,908.505,911.09,815,908.1,908.1,"40,623.60470508"
2017-01-09,915.95,943.6,890,915.9,915.9,"30,721.60706478"
2017-01-10,903.005,916.7,875,903.01,903.01,"16,587.32047481"
2017-01-11,906.38,918,895.48,905.75,905.75,"12,138.49290567"
2017-01-12,778.015,923.66,760,779.56,779.56,"62,866.22307066"
2017-01-13,804.745,831.18,735,804.99,804.99,"35,863.46782828"
2017-01-14,827.25,832.39,775.61,827.22,827.22,"25,871.21133403"
2017-01-15,817.345,838.54,800.03,815.85,815.85,"12,533.89690393"
2017-01-16,821.07,823,805.03,820.74,820.74,"5,379.11823595"
2017-01-17,830.05,837.97,813.94,830.1,830.1,"7,652.41647063"
2017-01-18,903.975,910.8,828,903.99,903.99,"27,345.22656398"
2017-01-19,888.375,913.85,847.23,888.14,888.14,"21,313.19615659"
2017-01-20,901.81,910.03,883.49,901.56,901.56,"15,074.0085325"
2017-01-21,895.955,904.99,883.06,896.14,896.14,"9,493.97685714"
2017-01-22,924.26,931.01,893.89,924.02,924.02,"12,173.61851885"
2017-01-23,923.715,939.9,892,923.72,923.72,"21,844.16279593"
2017-01-24,906.075,928.87,905.99,905.99,905.99,"9,808.19381728"
2017-01-25,886.445,927.34,884.2,886.45,886.45,"20,580.09225021"
2017-01-26,893.68,899.61,884.2,893.35,893.35,"10,476.7202953"
2017-01-27,915.135,917.64,893.49,915.37,915.37,"9,821.65148972"
2017-01-28,916.885,922.16,905,916.7,916.7,"10,140.74588812"
2017-01-29,919.555,923.99,915.01,919.43,919.43,"3,614.96133848"
2017-01-30,912.63,922.99,910.72,912.55,912.55,"2,700.81599478"
2017-01-31,917.16,920.89,910.01,917.36,917.36,"3,480.8383197"
2017-02-01,966.195,969.4,916.75,966.2,966.2,"19,615.15770733"
2017-02-02,983.635,985,960.1,983.52,983.52,"11,349.92981341"
2017-02-03,"1,007.1","1,010.6",970.1,"1,007","1,007","17,790.8447822"
2017-02-04,"1,016.65","1,020.5",986.11,"1,016.9","1,016.9","19,029.92892955"
2017-02-05,"1,030.9","1,040","1,001.6","1,031.1","1,031.1","17,134.09356892"
2017-02-06,"1,007","1,033",995.1,"1,006.6","1,006.6","16,188.32220713"
2017-02-07,"1,022.4","1,026.3","1,006","1,022.6","1,022.6","8,898.68443426"
2017-02-08,"1,052.3","1,056.4","1,021.7","1,052.1","1,052.1","15,187.02639096"
2017-02-09,"1,048.95","1,070","1,006.5","1,048.9","1,048.9","23,105.63125251"
2017-02-10,984.98,"1,078",936.34,984.99,984.99,"59,941.06866578"
2017-02-11,992.8,"1,002",949.36,992.99,992.99,"24,494.98954846"
2017-02-12,"1,000.15","1,009",984.01,"1,000","1,000","9,318.50128372"
2017-02-13,996.07,"1,005.8",992.33,996,996,"4,349.23576817"
2017-02-14,996.515,"1,004.8",974.22,996.52,996.52,"9,055.11070931"
2017-02-15,"1,013.25","1,019",988.6,"1,013.3","1,013.3","12,202.30781261"
2017-02-16,"1,013.95","1,018.2","1,002.3","1,014","1,014","5,608.51386076"
2017-02-17,"1,037.25","1,045.8","1,013.9","1,038.5","1,038.5","11,242.73276844"
2017-02-18,"1,056.95","1,067.4","1,033.1","1,056.9","1,056.9","16,172.94740828"
2017-02-19,"1,059.8","1,071.1","1,053.1","1,059.8","1,059.8","7,146.10940527"
2017-02-20,"1,056.25","1,066","1,045","1,056.2","1,056.2","6,437.47647489"
2017-02-21,"1,091.2","1,110","1,040.1","1,090.9","1,090.9","13,294.7618127"
2017-02-22,"1,130.4","1,134","1,085","1,129.6","1,129.6","24,498.36718285"
2017-02-23,"1,125.85","1,140","1,106.4","1,126.6","1,126.6","14,348.59464901"
2017-02-24,"1,190.15","1,197","1,116.5","1,190.7","1,190.7","26,149.41920126"
2017-02-25,"1,185.15","1,222.4","1,110","1,185.2","1,185.2","48,200.5251418"
2017-02-26,"1,153.2","1,189.9","1,131.3","1,153","1,153","16,261.8289789"
2017-02-27,"1,179.2","1,186.1","1,130.7","1,178.7","1,178.7","11,081.09539733"
2017-02-28,"1,195.7","1,204","1,170","1,195.9","1,195.9","11,831.19391413"
2017-03-01,"1,189.1","1,216","1,176.6","1,189.1","1,189.1","17,402.74654792"
2017-03-02,"1,234.8","1,236.4","1,186","1,234.8","1,234.8","22,560.00164844"
2017-03-03,"1,257.55","1,285.9","1,212","1,257.4","1,257.4","30,526.80495357"
2017-03-04,"1,289.3","1,294.9","1,256","1,289.7","1,289.7","22,309.05200501"
2017-03-05,"1,267.25","1,291.9","1,240","1,267","1,267","15,527.60449333"
2017-03-06,"1,278.45","1,279.9","1,245","1,278.4","1,278.4","9,315.22167347"
2017-03-07,"1,279.25","1,287.8","1,268","1,279.2","1,279.2","9,602.85826267"
2017-03-08,"1,232.35","1,282","1,185","1,232.3","1,232.3","42,009.04881595"
2017-03-09,"1,149.35","1,243.6","1,142.1","1,150","1,150","46,839.64626745"
2017-03-10,"1,190.35","1,207.6","1,136","1,190.3","1,190.3","24,142.71884558"
2017-03-11,"1,112.65","1,339.9",958.5,"1,113.4","1,113.4","104,918.83222702"
2017-03-12,"1,172.75","1,196.6","1,101.2","1,172.1","1,172.1","31,280.63997761"
2017-03-13,"1,224.45","1,232.7","1,166.8","1,224.4","1,224.4","18,953.1011757"
2017-03-14,,"1,258.8","1,218.9","1,245","1,245","17,971.763"
2017-03-15,,"1,263.9","1,241","1,256.2","1,256.2","15,839.625"
2017-03-16,,"1,259.7","1,132.5","1,168.6","1,168.6","51,470.952"
2017-03-17,,"1,169.8","1,065","1,070.4","1,070.4","59,231.715"
2017-03-18,,"1,097.9",935.11,971.51,971.51,"87,862.738"
2017-03-19,,"1,059",969.4,"1,016.5","1,016.5","40,547.8"
2017-03-20,"1,042.85","1,059","1,009.7","1,042.8","1,042.8","27,459.92905508"
2017-03-21,"1,116.55","1,122.3","1,033.6","1,116.4","1,116.4","33,610.83424456"
2017-03-22,"1,029.5","1,116.6",985.55,"1,029.4","1,029.4","40,390.873952"
2017-03-23,"1,025.45","1,055","1,018","1,025.6","1,025.6","19,448.00245597"
2017-03-24,937.245,"1,034.6",930,937.59,937.59,"40,100.84331098"
2017-03-25,960.03,965,888.2,960.07,960.07,"47,622.26884835"
2017-03-26,956.35,"1,006",950.1,956.4,956.4,"34,994.99108971"
2017-03-27,"1,035.75","1,042.5",954.3,"1,035.8","1,035.8","31,798.69966271"
2017-03-28,"1,042.45","1,068.9","1,016.2","1,042.5","1,042.5","26,255.50358969"
2017-03-29,"1,037.6","1,059","1,008.5","1,037.5","1,037.5","22,457.04335232"
2017-03-30,"1,032.85","1,053.5","1,021.2","1,032.9","1,032.9","23,917.33022375"
2017-03-31,"1,081.05","1,089.4","1,031.7","1,081","1,081","28,196.43895485"
2017-04-01,"1,084.05","1,106.9","1,070","1,084.1","1,084.1","17,049.09263741"
2017-04-02,"1,109.65","1,118.2","1,080.9","1,109.4","1,109.4","20,407.29875875"
2017-04-03,"1,154.65","1,159.9","1,104.4","1,155","1,155","28,782.79661729"
2017-04-04,"1,135.85","1,165.6","1,124","1,135.9","1,135.9","22,908.55675799"
2017-04-05,"1,126.55","1,146.7","1,111.2","1,126.6","1,126.6","21,107.73197234"
2017-04-06,"1,198.95","1,206.4","1,126.1","1,198.9","1,198.9","33,363.11000848"
2017-04-07,"1,190.95","1,209","1,176.7","1,191.2","1,191.2","20,850.5735589"
2017-04-08,"1,184.75","1,202.9","1,171","1,185","1,185","10,912.98658251"
2017-04-09,"1,218.2","1,226.9","1,179.4","1,218","1,218","16,109.42700838"
2017-04-10,"1,217.95","1,229.9","1,208","1,218.4","1,218.4","11,897.6329418"
2017-04-11,"1,238.8","1,244.7","1,209.1","1,238.4","1,238.4","9,268.71525863"
2017-04-12,"1,225.55","1,244.3","1,221","1,225.8","1,225.8","12,332.63598662"
2017-04-13,"1,189.05","1,235.3","1,163.3","1,189","1,189","19,234.25175624"
2017-04-14,"1,208","1,219.2","1,182","1,207.8","1,207.8","11,480.03945098"
2017-04-15,"1,197.95","1,215","1,191.3","1,197.9","1,197.9","9,466.52060369"
2017-04-16,"1,215.15","1,217.6","1,190","1,215.1","1,215.1","5,119.11012699"
2017-04-17,"1,238.65","1,247","1,202","1,238.4","1,238.4","14,678.79792861"
2017-04-18,"1,266.15","1,274.8","1,235","1,267.2","1,267.2","16,602.4933534"
2017-04-19,"1,267.6","1,272","1,254.3","1,268","1,268","6,299.15914163"
2017-04-20,"1,301.85","1,326.9","1,255","1,301.9","1,301.9","16,745.78243307"
2017-04-21,"1,322.2","1,333.1","1,301.2","1,322.3","1,322.3","8,110.60454556"
2017-04-22,"1,343.1","1,354.9","1,290","1,343","1,343","12,268.71145091"
2017-04-23,"1,345.2","1,359","1,336","1,345.3","1,345.3","7,653.43791659"
2017-04-24,"1,344.3","1,359.6","1,325","1,344.6","1,344.6","8,120.00928124"
2017-04-25,"1,370.2","1,378.5","1,342.1","1,370","1,370","8,214.93671346"
2017-04-26,"1,404.05","1,411.7","1,362.3","1,404","1,404","11,651.33245957"
2017-04-27,"1,445.7","1,449.7","1,392.5","1,445.6","1,445.6","10,232.70590756"
2017-04-28,"1,398.95","1,447","1,366","1,398.9","1,398.9","13,114.24133783"
2017-04-29,"1,422.5","1,439.5","1,398.9","1,424.2","1,424.2","9,868.75501413"
2017-04-30,"1,441.65","1,443.7","1,400.1","1,441.7","1,441.7","8,531.03628968"
2017-05-01,"1,527.55","1,560","1,432","1,527.6","1,527.6","22,317.56589647"
2017-05-02,"1,549.7","1,604.6","1,473","1,549.7","1,549.7","16,704.96175968"
2017-05-03,"1,612.65","1,627","1,541.9","1,613","1,613","17,114.90945145"
2017-05-04,"1,583.9","1,702","1,519","1,586.3","1,586.3","30,321.2950894"
2017-05-05,"1,570.5","1,665.9","1,528.8","1,571.7","1,571.7","31,196.57167469"
2017-05-06,"1,593.25","1,605.1","1,505","1,593.7","1,593.7","16,715.25240507"
2017-05-07,"1,623.75","1,624.2","1,575.1","1,623.6","1,623.6","12,746.06896859"
2017-05-08,"1,698.75","1,715","1,616.2","1,699","1,699","20,064.442686"
2017-05-09,"1,769.05","1,815","1,689.2","1,769","1,769","31,670.05533892"
2017-05-10,"1,780.1","1,817.4","1,722.3","1,780","1,780","19,118.84557246"
2017-05-11,"1,857.75","1,908.1","1,763.6","1,858.2","1,858.2","24,293.68144062"
2017-05-12,"1,769.95","1,868.5","1,700.2","1,770","1,770","21,081.95901598"
2017-05-13,"1,813.95","1,825","1,666","1,814","1,814","16,929.94603844"
2017-05-14,"1,815.85","1,852.4","1,775.2","1,815.7","1,815.7","11,353.81134993"
2017-05-15,"1,780.95","1,830.4","1,719","1,781.8","1,781.8","15,829.09402139"
2017-05-16,"1,781.65","1,795.1","1,728","1,781.7","1,781.7","9,777.05053279"
2017-05-17,"1,874.95","1,894","1,766.3","1,874.9","1,874.9","15,944.83830748"
2017-05-18,"1,944.95","1,948","1,861","1,946.1","1,946.1","11,723.37564472"
2017-05-19,"1,969.65","2,000","1,924.9","1,970","1,970","23,920.61666184"
2017-05-20,"2,067.85","2,069","1,960.1","2,068","2,068","21,219.21014859"
2017-05-21,"2,039.6","2,099.1","2,000.1","2,037.9","2,037.9","17,131.75095758"
2017-05-22,"1,981.85","2,222.2","1,981.8","1,981.9","1,981.9","54,979.75310354"
2017-05-23,"2,227.8","2,264.2","1,978","2,228","2,228","25,237.76081342"
2017-05-24,"2,378.55","2,444.9","2,225.1","2,379.6","2,379.6","28,763.23656998"
2017-05-25,"2,376.5","2,690","2,250.2","2,377","2,377","49,595.7110208"
2017-05-26,"2,110.25","2,477","2,007","2,113.2","2,113.2","45,454.1782232"
2017-05-27,"1,948.55","2,210.8","1,810","1,949.9","1,949.9","47,573.80228639"
2017-05-28,"2,030.85","2,194.4","1,917.5","2,033","2,033","26,069.90020527"
2017-05-29,"2,190.65","2,249.8","1,990","2,193.4","2,193.4","16,150.8134196"
2017-05-30,"2,105.6","2,265","2,080.1","2,106","2,106","20,354.07680653"
2017-05-31,"2,195.55","2,241","2,000","2,195.6","2,195.6","22,698.13105643"
2017-06-01,"2,287.85","2,368.2","2,180.02876146","2,287.8","2,287.8","19,095.14572728"
2017-06-02,"2,389.95","2,390","2,262.8","2,390","2,390","11,467.50447164"
2017-06-03,"2,476.75","2,481.2","2,347.6","2,477.2","2,477.2","11,912.73748724"
2017-06-04,"2,474.15","2,498","2,365","2,476.2","2,476.2","11,862.21293963"
2017-06-05,"2,618.25","2,649.5","2,472.3","2,618.91043963","2,618.91043963","15,069.17422723"
2017-06-06,"2,829.1","2,899.7","2,596.7","2,828.7","2,828.7","42,863.47285584"
2017-06-07,"2,674.6","2,850","2,600.1","2,674.8","2,674.8","21,612.6935227"
2017-06-08,"2,776.15","2,780","2,527","2,775.6","2,775.6","17,385.43907228"
2017-06-09,"2,808.55","2,849.8","2,763.9","2,808.6","2,808.6","9,590.57211758"
2017-06-10,"2,813.55","2,890.5","2,711.1","2,814.3","2,814.3","15,375.42670813"
2017-06-11,"2,934.85","3,003","2,791","2,936.6","2,936.6","19,846.74807496"
2017-06-12,"2,543.7","2,962.2","2,284.4","2,543.8","2,543.8","47,251.44470817"
2017-06-13,"2,680.95","2,730","2,528.1","2,681","2,681","24,145.39327905"
2017-06-14,"2,372","2,722.42278245","2,280","2,374.2","2,374.2","33,787.33441609"
2017-06-15,"2,382.6","2,455","2,046","2,385.2","2,385.2","55,325.68685312"
2017-06-16,"2,423.75","2,487","2,257.8","2,423.7","2,423.7","24,032.48945506"
2017-06-17,"2,629.95","2,635","2,368.1","2,630","2,630","16,108.85988172"
2017-06-18,"2,479.4","2,640","2,420","2,479.1","2,479.1","20,567.79053665"
2017-06-19,"2,566.8","2,593.9","2,472.8","2,568","2,568","13,522.69276237"
2017-06-20,"2,746.7","2,780","2,565.7","2,747.3","2,747.3","20,269.37169074"
2017-06-21,"2,600.35","2,760","2,572.3","2,601.1","2,601.1","24,543.23929945"
2017-06-22,"2,675.2","2,709","2,554.8","2,675","2,675","15,484.26223235"
2017-06-23,"2,692.25","2,726","2,652","2,692.1","2,692.1","7,851.20454748"
2017-06-24,"2,485","2,700","2,452.86920686","2,485.2","2,485.2","16,835.50146709"
2017-06-25,"2,464.95","2,595","2,368.3","2,462.2","2,462.2","18,250.09762145"
2017-06-26,"2,397.45","2,510.4","2,258.7","2,397.5","2,397.5","33,998.132991"
2017-06-27,"2,496.7","2,500","2,207.8","2,495.6","2,495.6","34,606.33289825"
2017-06-28,"2,512.4","2,566.8","2,403.2","2,511.7","2,511.7","23,085.32347093"
2017-06-29,"2,492.6","2,537.8","2,424","2,490.3","2,490.3","12,903.73040551"
2017-06-30,"2,425.95","2,511.1","2,425.7","2,426","2,426","9,951.05435536"
2017-07-01,"2,330.6","2,441","2,291","2,330","2,330","15,483.27033096"
2017-07-02,"2,437.15","2,462.8","2,302","2,437.2","2,437.2","11,942.13818395"
2017-07-03,"2,550.75","2,587.4","2,416.2","2,550.5","2,550.5","16,459.28579338"
2017-07-04,"2,560.55","2,628.6","2,511","2,560.9","2,560.9","15,491.33521549"
2017-07-05,"2,601.15","2,619","2,477.9","2,601.2","2,601.2","13,858.39202968"
2017-07-06,"2,599.05","2,607.1","2,546","2,597.5","2,597.5","10,008.20103325"
2017-07-07,"2,454.05","2,601.5","2,447","2,453.8","2,453.8","16,598.09590207"
2017-07-08,"2,541.85","2,542.6","2,436.1","2,541.4","2,541.4","10,785.00978106"
2017-07-09,"2,496.95","2,555.7","2,491","2,496.9","2,496.9","7,242.9093659"
2017-07-10,"2,312.35","2,499.9","2,300.2","2,311.4","2,311.4","24,351.85459663"
2017-07-11,"2,315.65","2,375","2,182","2,315.6","2,315.6","36,479.92579668"
2017-07-12,"2,364.9","2,397","2,190","2,364.1","2,364.1","22,238.87665626"
2017-07-13,"2,335.4","2,400","2,293.1","2,335.7","2,335.7","18,638.31658398"
2017-07-14,"2,202.05","2,345.6","2,138","2,203","2,203","27,458.42173356"
2017-07-15,"2,034.95","2,218.9","1,975.7","2,034.9","2,034.9","40,552.0852412"
2017-07-16,"1,949.35","2,051.1","1,826.2","1,950","1,950","53,266.4029935"
2017-07-17,"2,194.95","2,196","1,903.6","2,194.9","2,194.9","39,390.34285014"
2017-07-18,"2,293.15","2,380.2","2,139","2,295.2","2,295.2","45,484.66172852"
2017-07-19,"2,253.25","2,400","2,213.9","2,253.3","2,253.3","35,999.47719933"
2017-07-20,"2,841.95","2,847","2,226.3","2,844.9","2,844.9","74,227.68613459"
2017-07-21,"2,697.8","2,922","2,615","2,698","2,698","66,653.29486544"
2017-07-22,"2,836.35","2,917","2,642.8","2,836","2,836","35,645.03203075"
2017-07-23,"2,729.85","2,877.5","2,655","2,727.8","2,727.8","35,204.68390574"
2017-07-24,"2,772.15","2,812","2,707.1","2,772.5","2,772.5","21,145.71222318"
2017-07-25,"2,541.95","2,790.1","2,417","2,542.1","2,542.1","55,775.63808597"
2017-07-26,"2,511.05","2,612","2,404","2,511","2,511","32,960.76679518"
2017-07-27,"2,679.65","2,679.7","2,503.20841641","2,679.5","2,679.5","31,654.75087282"
2017-07-28,"2,787.45","2,820","2,651","2,787.5","2,787.5","41,395.61221531"
2017-07-29,"2,699.15","2,800","2,662","2,699","2,699","23,981.38000221"
2017-07-30,"2,730.8","2,760","2,582.9","2,730","2,730","34,478.91048374"
2017-07-31,"2,848.05","2,883.5","2,694.4","2,848","2,848","28,480.80078349"
2017-08-01,"2,706.05","2,902.2","2,604","2,706","2,706","42,472.7462243"
2017-08-02,"2,689.05","2,758","2,610","2,689.2","2,689.2","23,326.72115873"
2017-08-03,"2,804.95","2,820","2,673.4","2,804.9","2,804.9","17,103.84047636"
2017-08-04,"2,853.95","2,876","2,762.1","2,854","2,854","18,816.30228367"
2017-08-05,"3,235.2","3,339.5","2,842.8","3,234.7","3,234.7","50,677.69131739"
2017-08-06,"3,251.45","3,315.5","3,155.8","3,250.2","3,250.2","16,512.75891773"
2017-08-07,"3,387.75","3,440","3,190","3,388","3,388","24,367.22557715"
2017-08-08,"3,450.55","3,483.8","3,340","3,450.7","3,450.7","32,193.96428069"
2017-08-09,"3,293.1","3,451.2","3,235.1","3,292.3","3,292.3","26,244.01119172"
2017-08-10,"3,425.55","3,447","3,295.1","3,425.6","3,425.6","19,261.00935109"
2017-08-11,"3,664","3,675.3","3,380","3,663.2","3,663.2","24,799.11082413"
2017-08-12,"3,834.5","3,970.1","3,589.5","3,834.6","3,834.6","38,993.85991439"
2017-08-13,"4,109.25","4,190","3,810","4,109","4,109","48,187.09884563"
2017-08-14,"4,247.95","4,320","3,951","4,247.9","4,247.9","33,609.08779582"
2017-08-15,"4,182.15","4,430","3,832.5","4,182.1","4,182.1","64,693.06033676"
2017-08-16,"4,324.85","4,380","3,925.1","4,324.7","4,324.7","34,444.21472507"
2017-08-17,"4,311.7","4,492.3","4,152","4,315.2","4,315.2","41,233.30559399"
2017-08-18,"4,105.5","4,360","3,954","4,101.5","4,101.5","46,468.29258882"
2017-08-19,"4,154.95","4,187","3,907","4,154.5","4,154.5","41,679.52123745"
2017-08-20,"4,139.95","4,199.9","4,045.5","4,139.9","4,139.9","23,204.37488621"
2017-08-21,"4,009.1","4,140.4","3,951","4,007.7","4,007.7","28,694.08691926"
2017-08-22,"4,038.05","4,141.9","3,599","4,038","4,038","61,237.38743088"
2017-08-23,"4,143.4","4,255.2","4,014.5","4,143.2","4,143.2","28,280.67393303"
2017-08-24,"4,331.15","4,340.7","4,089.9","4,331.2","4,331.2","20,289.48296381"
2017-08-25,"4,363.85","4,464.2","4,250","4,363.8","4,363.8","29,633.62497691"
2017-08-26,"4,339.05","4,364","4,240.7","4,337.6","4,337.6","15,042.39919359"
2017-08-27,"4,338","4,406.7","4,304.4","4,338","4,338","11,298.84714619"
2017-08-28,"4,369.95","4,395.5","4,175","4,369.9","4,369.9","21,264.29484791"
2017-08-29,"4,602.75","4,648.8","4,325.1","4,602.7","4,602.7","32,433.7204406"
2017-08-30,"4,571.25","4,643","4,481","4,571.5","4,571.5","17,221.66043662"
2017-08-31,"4,725.75","4,749.9","4,566.9","4,725.7","4,725.7","18,426.10565897"
2017-09-01,"4,863.85","4,936.9","4,660","4,863.8","4,863.8","28,435.74499117"
2017-09-02,"4,435.75","4,970","4,400.1","4,435.8","4,435.8","54,498.39083032"
2017-09-03,"4,562.95","4,699.9","4,331","4,563","4,563","34,156.03870229"
2017-09-04,"4,250.15","4,621","4,052","4,250.1","4,250.1","57,641.4147219"
2017-09-05,"4,447.95","4,448","3,900.1","4,448","4,448","57,557.78834067"
2017-09-06,"4,609.85","4,633.7","4,352.4","4,614.4","4,614.4","40,566.83652289"
2017-09-07,"4,619.3","4,675","4,455.1","4,622","4,622","23,309.31323085"
2017-09-08,"4,311.4","4,694.9","4,105","4,314.7","4,314.7","59,983.42828249"
2017-09-09,"4,339.25","4,395.2","4,151","4,338.5","4,338.5","31,851.21744691"
2017-09-10,"4,262.65","4,349.9","3,974.1","4,262.7","4,262.7","45,285.89734059"
2017-09-11,"4,208.45","4,383.2","4,123","4,208.5","4,208.5","31,850.72373692"
2017-09-12,"4,168.3","4,379","4,050","4,169.5","4,169.5","39,448.53089813"
2017-09-13,"3,935.35","4,169.7","3,731.7","3,935.1","3,935.1","70,069.04966924"
2017-09-14,"3,297.9","3,936","3,258","3,296.6","3,296.6","123,047.84879255"
2017-09-15,"3,742.6","3,809","2,980.4","3,741.4","3,741.4","187,869.18658424"
2017-09-16,"3,710.95","3,875","3,511.1","3,710.6","3,710.6","71,755.89432528"
2017-09-17,"3,701.1","3,782","3,465.1","3,701","3,701","37,076.77951371"
2017-09-18,"4,048.95","4,119","3,645.5","4,049","4,049","58,980.80889905"
2017-09-19,"3,917","4,114","3,836.2","3,917.7","3,917.7","47,806.46753219"
2017-09-20,"3,948.95","4,049","3,829","3,949","3,949","30,525.23067074"
2017-09-21,"3,620.15","3,958.1","3,560","3,620.1","3,620.1","59,077.78403103"
2017-09-22,"3,604.4","3,748","3,490","3,604.1","3,604.1","50,152.06383457"
2017-09-23,"3,751.25","3,808.7","3,555","3,751.8","3,751.8","25,229.41856733"
2017-09-24,"3,680.65","3,785.7","3,615.5","3,681","3,681","21,618.76650228"
2017-09-25,"3,924.4","3,977","3,652","3,924.5","3,924.5","39,622.86583261"
2017-09-26,"3,885.85","3,985","3,838","3,886","3,886","21,715.63473766"
