Date,Open,High,Low,Close,Adj Close,Volume
2017-05-13,"1,723.12","1,812.99","1,651.08","1,804.91","1,804.91","579,635,008"
2017-05-14,"1,800.86","1,831.42","1,776.62","1,808.91","1,808.91","437,196,000"
2017-05-15,"1,808.44","1,812.8","1,708.54","1,738.43","1,738.43","731,529,024"
2017-05-16,"1,741.7","1,785.94","1,686.54","1,734.45","1,734.45","959,044,992"
2017-05-17,"1,726.73","1,864.05","1,661.91","1,839.09","1,839.09","1,064,729,984"
2017-05-18,"1,818.7","1,904.48","1,807.12","1,888.65","1,888.65","894,321,024"
2017-05-19,"1,897.37","2,004.52","1,890.25","1,987.71","1,987.71","1,157,289,984"
2017-05-20,"1,984.24","2,084.73","1,974.92","2,084.73","2,084.73","961,336,000"
2017-05-21,"2,067.03","2,119.08","2,037.5","2,041.2","2,041.2","1,147,859,968"
2017-05-22,"2,043.19","2,303.9","2,017.87","2,173.4","2,173.4","1,942,220,032"
2017-05-23,"2,191.56","2,320.82","2,178.5","2,320.42","2,320.42","1,378,749,952"
2017-05-24,"2,321.37","2,523.72","2,321.37","2,443.64","2,443.64","1,725,379,968"
2017-05-25,"2,446.24","2,763.71","2,285.3","2,304.98","2,304.98","2,406,700,032"
2017-05-26,"2,320.89","2,573.79","2,071.99","2,202.42","2,202.42","1,763,480,064"
2017-05-27,"2,196.27","2,260.2","1,855.83","2,038.87","2,038.87","1,700,480,000"
2017-05-28,"2,054.08","2,267.34","2,054.08","2,155.8","2,155.8","1,147,139,968"
2017-05-29,"2,159.43","2,307.05","2,107.17","2,255.61","2,255.61","994,625,024"
2017-05-30,"2,255.36","2,301.96","2,124.57","2,175.47","2,175.47","1,443,970,048"
2017-05-31,"2,187.19","2,311.08","2,145.57","2,286.41","2,286.41","1,544,829,952"
2017-06-01,"2,288.33","2,448.39","2,288.33","2,407.88","2,407.88","1,653,180,032"
2017-06-02,"2,404.03","2,488.55","2,373.32","2,488.55","2,488.55","1,317,030,016"
2017-06-03,"2,493.72","2,581.91","2,423.57","2,515.35","2,515.35","1,514,950,016"
2017-06-04,"2,547.79","2,585.89","2,452.54","2,511.81","2,511.81","1,355,120,000"
2017-06-05,"2,512.4","2,686.81","2,510.22","2,686.81","2,686.81","1,369,309,952"
2017-06-06,"2,690.84","2,999.91","2,690.84","2,863.2","2,863.2","2,089,609,984"
2017-06-07,"2,869.38","2,869.38","2,700.56","2,732.16","2,732.16","1,517,709,952"
2017-06-08,"2,720.49","2,815.3","2,670.95","2,805.62","2,805.62","1,281,170,048"
2017-06-09,"2,807.44","2,901.71","2,795.62","2,823.81","2,823.81","1,348,950,016"
2017-06-10,"2,828.14","2,950.99","2,746.55","2,947.71","2,947.71","2,018,889,984"
2017-06-11,"2,942.41","2,996.6","2,840.53","2,958.11","2,958.11","1,752,400,000"
2017-06-12,"2,953.22","2,997.26","2,518.56","2,659.63","2,659.63","2,569,530,112"
2017-06-13,"2,680.91","2,789.04","2,650.38","2,717.02","2,717.02","1,781,200,000"
2017-06-14,"2,716.88","2,786.83","2,412.94","2,506.37","2,506.37","1,696,560,000"
2017-06-15,"2,499.58","2,534.71","2,212.96","2,464.58","2,464.58","2,026,259,968"
2017-06-16,"2,469.57","2,539.92","2,385.15","2,518.56","2,518.56","1,195,190,016"
2017-06-17,"2,514.01","2,685.19","2,484.96","2,655.88","2,655.88","1,534,509,952"
2017-06-18,"2,655.35","2,662.1","2,516.33","2,548.29","2,548.29","1,178,659,968"
2017-06-19,"2,549.03","2,662.85","2,549.03","2,589.6","2,589.6","1,446,840,064"
2017-06-20,"2,591.26","2,763.45","2,589.82","2,721.79","2,721.79","1,854,189,952"
2017-06-21,"2,709.43","2,772.01","2,660.4","2,689.1","2,689.1","1,626,579,968"
2017-06-22,"2,691.03","2,723.74","2,642.36","2,705.41","2,705.41","1,097,939,968"
2017-06-23,"2,707.34","2,765.17","2,706.37","2,744.91","2,744.91","961,318,976"
2017-06-24,"2,738.52","2,757.94","2,583.19","2,608.72","2,608.72","982,750,016"
2017-06-25,"2,607.25","2,682.26","2,552.12","2,589.41","2,589.41","1,161,100,032"
2017-06-26,"2,590.57","2,615.25","2,376.29","2,478.45","2,478.45","1,663,280,000"
2017-06-27,"2,478.45","2,552.45","2,332.99","2,552.45","2,552.45","1,489,789,952"
2017-06-28,"2,553.03","2,603.98","2,484.42","2,574.79","2,574.79","1,183,869,952"
2017-06-29,"2,567.56","2,588.83","2,510.48","2,539.32","2,539.32","949,979,008"
2017-06-30,"2,539.24","2,559.25","2,478.43","2,480.84","2,480.84","860,273,024"
2017-07-01,"2,492.6","2,515.27","2,419.23","2,434.55","2,434.55","779,913,984"
2017-07-02,"2,436.4","2,514.28","2,394.84","2,506.47","2,506.47","803,747,008"
2017-07-03,"2,498.56","2,595","2,480.47","2,564.06","2,564.06","964,112,000"
2017-07-04,"2,561","2,631.59","2,559.35","2,601.64","2,601.64","985,516,032"
2017-07-05,"2,602.87","2,622.65","2,538.55","2,601.99","2,601.99","941,566,016"
2017-07-06,"2,608.1","2,616.72","2,581.69","2,608.56","2,608.56","761,956,992"
2017-07-07,"2,608.59","2,916.14","2,498.87","2,518.66","2,518.66","917,411,968"
2017-07-08,"2,520.27","2,571.34","2,492.31","2,571.34","2,571.34","733,329,984"
2017-07-09,"2,572.61","2,635.49","2,517.59","2,518.44","2,518.44","527,856,000"
2017-07-10,"2,525.25","2,537.16","2,321.13","2,372.56","2,372.56","1,111,200,000"
2017-07-11,"2,385.89","2,413.47","2,296.81","2,337.79","2,337.79","1,329,760,000"
2017-07-12,"2,332.77","2,423.71","2,275.14","2,398.84","2,398.84","1,117,410,048"
2017-07-13,"2,402.7","2,425.22","2,340.83","2,357.9","2,357.9","835,769,984"
2017-07-14,"2,360.59","2,363.25","2,183.22","2,233.34","2,233.34","882,502,976"
2017-07-15,"2,230.12","2,231.14","1,990.41","1,998.86","1,998.86","993,608,000"
2017-07-16,"1,991.98","2,058.77","1,843.03","1,929.82","1,929.82","1,182,870,016"
2017-07-17,"1,932.62","2,230.49","1,932.62","2,228.41","2,228.41","1,201,760,000"
2017-07-18,"2,233.52","2,387.61","2,164.77","2,318.88","2,318.88","1,512,450,048"
2017-07-19,"2,323.08","2,397.17","2,260.23","2,273.43","2,273.43","1,245,100,032"
2017-07-20,"2,269.89","2,900.7","2,269.89","2,817.6","2,817.6","2,249,260,032"
2017-07-21,"2,838.41","2,838.41","2,621.85","2,667.76","2,667.76","1,489,449,984"
2017-07-22,"2,668.63","2,862.42","2,657.71","2,810.12","2,810.12","1,177,129,984"
2017-07-23,"2,808.1","2,832.18","2,653.94","2,730.4","2,730.4","1,072,840,000"
2017-07-24,"2,732.7","2,777.26","2,699.19","2,754.86","2,754.86","866,473,984"
2017-07-25,"2,757.5","2,768.08","2,480.96","2,576.48","2,576.48","1,460,089,984"
2017-07-26,"2,577.77","2,610.76","2,450.8","2,529.45","2,529.45","937,404,032"
2017-07-27,"2,538.71","2,693.32","2,529.34","2,671.78","2,671.78","789,104,000"
2017-07-28,"2,679.73","2,897.45","2,679.73","2,809.01","2,809.01","1,380,099,968"
2017-07-29,"2,807.02","2,808.76","2,692.8","2,726.45","2,726.45","803,745,984"
2017-07-30,"2,724.39","2,758.53","2,644.85","2,757.18","2,757.18","705,942,976"
2017-07-31,"2,763.24","2,889.62","2,720.61","2,875.34","2,875.34","860,574,976"
2017-08-01,"2,871.3","2,921.35","2,685.61","2,718.26","2,718.26","1,324,669,952"
2017-08-02,"2,727.13","2,762.53","2,668.59","2,710.67","2,710.67","1,094,950,016"
2017-08-03,"2,709.56","2,813.31","2,685.14","2,804.73","2,804.73","804,796,992"
2017-08-04,"2,806.93","2,899.33","2,743.72","2,895.89","2,895.89","1,002,120,000"
2017-08-05,"2,897.63","3,290.01","2,874.83","3,252.91","3,252.91","1,945,699,968"
2017-08-06,"3,257.61","3,293.29","3,155.6","3,213.94","3,213.94","1,105,030,016"
2017-08-07,"3,212.78","3,397.68","3,180.89","3,378.94","3,378.94","1,482,279,936"
2017-08-08,"3,370.22","3,484.85","3,345.83","3,419.94","3,419.94","1,752,760,064"
2017-08-09,"3,420.4","3,422.76","3,247.67","3,342.47","3,342.47","1,468,960,000"
2017-08-10,"3,341.84","3,453.45","3,319.47","3,381.28","3,381.28","1,515,110,016"
2017-08-11,"3,373.82","3,679.72","3,372.12","3,650.62","3,650.62","2,021,190,016"
2017-08-12,"3,650.63","3,949.92","3,613.7","3,884.71","3,884.71","2,219,589,888"
2017-08-13,"3,880.04","4,208.39","3,857.8","4,073.26","4,073.26","3,159,089,920"
2017-08-14,"4,066.1","4,325.13","3,989.16","4,325.13","4,325.13","2,463,089,920"
2017-08-15,"4,326.99","4,455.97","3,906.18","4,181.93","4,181.93","3,258,050,048"
2017-08-16,"4,200.34","4,381.23","3,994.42","4,376.63","4,376.63","2,272,039,936"
2017-08-17,"4,384.44","4,484.7","4,243.71","4,331.69","4,331.69","2,553,359,872"
2017-08-18,"4,324.34","4,370.13","4,015.4","4,160.62","4,160.62","2,941,710,080"
2017-08-19,"4,137.75","4,243.26","3,970.55","4,193.7","4,193.7","2,975,820,032"
2017-08-20,"4,189.31","4,196.29","4,069.88","4,087.66","4,087.66","2,109,769,984"
2017-08-21,"4,090.48","4,109.14","3,988.6","4,001.74","4,001.74","2,800,890,112"
2017-08-22,"3,998.35","4,128.76","3,674.58","4,100.52","4,100.52","3,764,239,872"
2017-08-23,"4,089.01","4,255.78","4,078.41","4,151.52","4,151.52","2,369,819,904"
2017-08-24,"4,137.6","4,376.39","4,130.26","4,334.68","4,334.68","2,037,750,016"
2017-08-25,"4,332.82","4,455.7","4,307.35","4,371.6","4,371.6","1,727,970,048"
2017-08-26,"4,372.06","4,379.28","4,269.52","4,352.4","4,352.4","1,511,609,984"
2017-08-27,"4,345.1","4,416.59","4,317.29","4,382.88","4,382.88","1,537,459,968"
2017-08-28,"4,384.45","4,403.93","4,224.64","4,382.66","4,382.66","1,959,330,048"
2017-08-29,"4,389.21","4,625.68","4,352.13","4,579.02","4,579.02","2,486,080,000"
2017-08-30,"4,570.36","4,626.52","4,471.41","4,565.3","4,565.3","1,937,849,984"
2017-08-31,"4,555.59","4,736.05","4,549.4","4,703.39","4,703.39","1,944,930,048"
2017-09-01,"4,701.76","4,892.01","4,678.53","4,892.01","4,892.01","2,599,079,936"
2017-09-02,"4,901.42","4,975.04","4,469.24","4,578.77","4,578.77","2,722,139,904"
2017-09-03,"4,585.27","4,714.08","4,417.59","4,582.96","4,582.96","1,933,190,016"
2017-09-04,"4,591.63","4,591.63","4,108.4","4,236.31","4,236.31","2,987,330,048"
2017-09-05,"4,228.29","4,427.84","3,998.11","4,376.53","4,376.53","2,697,969,920"
2017-09-06,"4,376.59","4,617.25","4,376.59","4,597.12","4,597.12","2,172,100,096"
2017-09-07,"4,589.14","4,655.04","4,491.33","4,599.88","4,599.88","1,844,620,032"
2017-09-08,"4,605.16","4,661","4,075.18","4,228.75","4,228.75","2,700,890,112"
2017-09-09,"4,229.81","4,308.82","4,114.11","4,226.06","4,226.06","1,386,230,016"
2017-09-10,"4,229.34","4,245.44","3,951.04","4,122.94","4,122.94","1,679,090,048"
2017-09-11,"4,122.47","4,261.67","4,099.4","4,161.27","4,161.27","1,557,330,048"
2017-09-12,"4,168.88","4,344.65","4,085.22","4,130.81","4,130.81","1,864,530,048"
2017-09-13,"4,131.98","4,131.98","3,789.92","3,882.59","3,882.59","2,219,409,920"
2017-09-14,"3,875.37","3,920.6","3,153.86","3,154.95","3,154.95","2,716,310,016"
2017-09-15,"3,166.3","3,733.45","2,946.62","3,637.52","3,637.52","4,148,069,888"
2017-09-16,"3,637.75","3,808.84","3,487.79","3,625.04","3,625.04","1,818,400,000"
2017-09-17,"3,606.28","3,664.81","3,445.64","3,582.88","3,582.88","1,239,149,952"
2017-09-18,"3,591.09","4,079.23","3,591.09","4,065.2","4,065.2","1,943,209,984"
2017-09-19,"4,073.79","4,094.07","3,868.87","3,924.97","3,924.97","1,563,980,032"
2017-09-20,"3,916.36","4,031.39","3,857.73","3,905.95","3,905.95","1,213,830,016"
2017-09-21,"3,901.47","3,916.42","3,613.63","3,631.04","3,631.04","1,411,480,064"
2017-09-22,"3,628.02","3,758.27","3,553.53","3,630.7","3,630.7","1,194,829,952"
2017-09-23,"3,629.92","3,819.21","3,594.58","3,792.4","3,792.4","928,113,984"
2017-09-24,"3,796.15","3,796.15","3,666.9","3,682.84","3,682.84","768,014,976"
2017-09-25,"3,681.58","3,950.25","3,681.58","3,926.07","3,926.07","1,374,210,048"
2017-09-26,"3,928.41","3,969.89","3,869.9","3,892.35","3,892.35","1,043,740,032"
2017-09-27,"3,892.94","4,210.05","3,884.82","4,200.67","4,200.67","1,686,880,000"
2017-09-28,"4,197.13","4,279.31","4,109.7","4,174.73","4,174.73","1,712,320,000"
2017-09-29,"4,171.62","4,214.63","4,039.29","4,163.07","4,163.07","1,367,049,984"
2017-09-30,"4,166.11","4,358.43","4,160.86","4,338.71","4,338.71","1,207,449,984"
2017-10-01,"4,341.05","4,403.74","4,269.81","4,403.74","4,403.74","1,208,210,048"
2017-10-02,"4,395.81","4,470.23","4,377.46","4,409.32","4,409.32","1,431,730,048"
2017-10-03,"4,408.46","4,432.47","4,258.89","4,317.48","4,317.48","1,288,019,968"
2017-10-04,"4,319.37","4,352.31","4,210.42","4,229.36","4,229.36","1,116,770,048"
2017-10-05,"4,229.88","4,362.64","4,164.05","4,328.41","4,328.41","1,161,769,984"
2017-10-06,"4,324.46","4,413.27","4,320.53","4,370.81","4,370.81","1,069,939,968"
2017-10-07,"4,369.35","4,443.88","4,321.05","4,426.89","4,426.89","906,928,000"
2017-10-08,"4,429.67","4,624.14","4,405.64","4,610.48","4,610.48","1,313,869,952"
2017-10-09,"4,614.52","4,878.71","4,564.25","4,772.02","4,772.02","1,968,739,968"
2017-10-10,"4,776.21","4,922.17","4,765.1","4,781.99","4,781.99","1,597,139,968"
2017-10-11,"4,789.25","4,873.73","4,751.63","4,826.48","4,826.48","1,222,279,936"
2017-10-12,"4,829.58","5,446.91","4,822","5,446.91","5,446.91","2,791,610,112"
2017-10-13,"5,464.16","5,840.3","5,436.85","5,647.21","5,647.21","3,615,480,064"
2017-10-14,"5,643.53","5,837.7","5,591.64","5,831.79","5,831.79","1,669,030,016"
2017-10-15,"5,835.96","5,852.48","5,478.61","5,678.19","5,678.19","1,976,039,936"
2017-10-16,"5,687.57","5,776.23","5,544.21","5,725.59","5,725.59","2,008,070,016"
2017-10-17,"5,741.58","5,800.35","5,472.72","5,605.51","5,605.51","1,821,570,048"
2017-10-18,"5,603.82","5,603.82","5,151.44","5,590.69","5,590.69","2,399,269,888"
2017-10-19,"5,583.74","5,744.35","5,531.06","5,708.52","5,708.52","1,780,540,032"
2017-10-20,"5,708.11","6,060.11","5,627.23","6,011.45","6,011.45","2,354,429,952"
2017-10-21,"5,996.79","6,194.88","5,965.07","6,031.6","6,031.6","2,207,099,904"
2017-10-22,"6,036.66","6,076.26","5,792.34","6,008.42","6,008.42","2,034,630,016"
2017-10-23,"6,006","6,075.59","5,732.47","5,930.32","5,930.32","2,401,840,128"
2017-10-24,"5,935.52","5,935.52","5,504.18","5,526.64","5,526.64","2,735,699,968"
2017-10-25,"5,524.6","5,754.33","5,397.88","5,750.8","5,750.8","1,966,989,952"
2017-10-26,"5,747.95","5,976.8","5,721.22","5,904.83","5,904.83","1,905,040,000"
2017-10-27,"5,899.74","5,988.39","5,728.82","5,780.9","5,780.9","1,710,130,048"
2017-10-28,"5,787.82","5,876.72","5,689.19","5,753.09","5,753.09","1,403,920,000"
2017-10-29,"5,754.44","6,255.71","5,724.58","6,153.85","6,153.85","2,859,040,000"
2017-10-30,"6,114.85","6,214.99","6,040.85","6,130.53","6,130.53","1,772,150,016"
2017-10-31,"6,132.02","6,470.43","6,103.33","6,468.4","6,468.4","2,311,379,968"
2017-11-01,"6,440.97","6,767.31","6,377.88","6,767.31","6,767.31","2,870,320,128"
2017-11-02,"6,777.77","7,367.33","6,758.72","7,078.5","7,078.5","4,653,770,240"
2017-11-03,"7,087.53","7,461.29","7,002.94","7,207.76","7,207.76","3,369,860,096"
2017-11-04,"7,164.48","7,492.86","7,031.28","7,379.95","7,379.95","2,483,800,064"
2017-11-05,"7,404.52","7,617.48","7,333.19","7,407.41","7,407.41","2,380,410,112"
2017-11-06,"7,403.22","7,445.77","7,007.31","7,022.76","7,022.76","3,111,899,904"
2017-11-07,"7,023.1","7,253.32","7,023.1","7,144.38","7,144.38","2,326,340,096"
2017-11-08,"7,141.38","7,776.42","7,114.02","7,459.69","7,459.69","4,602,200,064"
2017-11-09,"7,446.83","7,446.83","7,101.52","7,143.58","7,143.58","3,226,249,984"
2017-11-10,"7,173.73","7,312","6,436.87","6,618.14","6,618.14","5,208,249,856"
2017-11-11,"6,618.61","6,873.15","6,204.22","6,357.6","6,357.6","4,908,680,192"
2017-11-12,"6,295.45","6,625.05","5,519.01","5,950.07","5,950.07","8,957,349,888"
2017-11-13,"5,938.25","6,811.19","5,844.29","6,559.49","6,559.49","6,263,249,920"
2017-11-14,"6,561.48","6,764.98","6,461.75","6,635.75","6,635.75","3,197,110,016"
2017-11-15,"6,634.76","7,342.25","6,634.76","7,315.54","7,315.54","4,200,880,128"
2017-11-16,"7,323.24","7,967.38","7,176.58","7,871.69","7,871.69","5,123,809,792"
2017-11-17,"7,853.57","8,004.59","7,561.09","7,708.99","7,708.99","4,651,670,016"
2017-11-18,"7,697.21","7,884.99","7,463.44","7,790.15","7,790.15","3,667,190,016"
2017-11-19,"7,766.03","8,101.91","7,694.1","8,036.49","8,036.49","3,149,319,936"
2017-11-20,"8,039.07","8,336.86","7,949.36","8,200.64","8,200.64","3,488,450,048"
2017-11-21,"8,205.74","8,348.66","7,762.71","8,071.26","8,071.26","4,277,609,984"
2017-11-22,"8,077.95","8,302.26","8,075.47","8,253.55","8,253.55","3,633,530,112"
2017-11-23,"8,232.38","8,267.4","8,038.77","8,038.77","8,038.77","4,225,179,904"
2017-11-24,"8,074.02","8,374.16","7,940.93","8,253.69","8,253.69","5,058,610,176"
2017-11-25,"8,241.71","8,790.92","8,191.15","8,790.92","8,790.92","4,342,060,032"
2017-11-26,"8,789.04","9,522.93","8,775.59","9,330.55","9,330.55","5,475,579,904"
2017-11-27,"9,352.72","9,818.35","9,352.72","9,818.35","9,818.35","5,653,320,192"
2017-11-28,"9,823.43","10,125.7","9,736.3","10,058.8","10,058.8","6,348,819,968"
2017-11-29,"10,077.4","11,517.4","9,601.03","9,888.61","9,888.61","11,568,799,744"
2017-11-30,"9,906.79","10,801","9,202.05","10,233.6","10,233.6","8,310,689,792"
2017-12-01,"10,198.6","11,046.7","9,694.65","10,975.6","10,975.6","6,783,119,872"
2017-12-02,"10,978.3","11,320.2","10,905.1","11,074.6","11,074.6","5,138,500,096"
2017-12-03,"11,082.7","11,858.7","10,862","11,323.2","11,323.2","6,608,309,760"
2017-12-04,"11,315.4","11,657.2","11,081.8","11,657.2","11,657.2","6,132,409,856"
2017-12-05,"11,685.7","12,032","11,604.6","11,916.7","11,916.7","6,895,260,160"
2017-12-06,"11,923.4","14,369.1","11,923.4","14,291.5","14,291.5","12,656,300,032"
2017-12-07,"14,266.1","17,899.7","14,057.3","17,899.7","17,899.7","17,950,699,520"
2017-12-08,"17,802.9","18,353.4","14,336.9","16,569.4","16,569.4","21,135,998,976"
2017-12-09,"16,523.3","16,783","13,674.9","15,178.2","15,178.2","13,911,300,096"
2017-12-10,"15,168.4","15,850.6","13,226.6","15,455.4","15,455.4","13,433,299,968"
2017-12-11,"15,427.4","17,513.9","15,404.8","16,936.8","16,936.8","12,153,900,032"
2017-12-12,"16,919.8","17,781.8","16,571.6","17,415.4","17,415.4","14,603,799,552"
2017-12-13,"17,500","17,653.1","16,039.7","16,408.2","16,408.2","12,976,900,096"
2017-12-14,"16,384.6","17,085.8","16,185.9","16,564","16,564","13,777,399,808"
2017-12-15,"16,601.3","18,154.1","16,601.3","17,706.9","17,706.9","14,309,999,616"
2017-12-16,"17,760.3","19,716.7","17,515.3","19,497.4","19,497.4","12,740,599,808"
2017-12-17,"19,475.8","20,089","18,974.1","19,140.8","19,140.8","13,314,599,936"
2017-12-18,"19,106.4","19,371","18,355.9","19,114.2","19,114.2","14,839,499,776"
2017-12-19,"19,118.3","19,177.8","17,275.4","17,776.7","17,776.7","16,894,499,840"
2017-12-20,"17,760.3","17,934.7","16,077.7","16,624.6","16,624.6","22,149,699,584"
2017-12-21,"16,642.4","17,567.7","15,342.7","15,802.9","15,802.9","16,516,599,808"
2017-12-22,"15,898","15,943.4","11,833","13,831.8","13,831.8","22,197,999,616"
2017-12-23,"13,948.7","15,603.2","13,828.8","14,699.2","14,699.2","13,086,000,128"
2017-12-24,"14,608.2","14,626","12,747.7","13,925.8","13,925.8","11,572,299,776"
2017-12-25,"13,995.9","14,593","13,448.9","14,026.6","14,026.6","10,664,699,904"
2017-12-26,"14,036.6","16,461.2","14,028.9","16,099.8","16,099.8","13,454,300,160"
2017-12-27,"16,163.5","16,930.9","15,114.3","15,838.5","15,838.5","12,487,600,128"
2017-12-28,"15,864.1","15,888.4","13,937.3","14,606.5","14,606.5","12,336,499,712"
2017-12-29,"14,695.8","15,279","14,307","14,656.2","14,656.2","13,025,500,160"
2017-12-30,"14,681.9","14,681.9","12,350.1","12,952.2","12,952.2","14,452,599,808"
2017-12-31,"12,897.7","14,377.4","12,755.6","14,156.4","14,156.4","12,136,299,520"
2018-01-01,"14,112.2","14,112.2","13,154.7","13,657.2","13,657.2","10,291,200,000"
2018-01-02,"13,625","15,444.6","13,163.6","14,982.1","14,982.1","16,846,600,192"
2018-01-03,"14,978.2","15,572.8","14,844.5","15,201","15,201","16,871,900,160"
2018-01-04,"15,270.7","15,739.7","14,522.2","15,599.2","15,599.2","21,783,199,744"
2018-01-05,"15,477.2","17,705.2","15,202.8","17,429.5","17,429.5","23,840,899,072"
2018-01-06,"17,462.1","17,712.4","16,764.6","17,527","17,527","18,314,600,448"
2018-01-07,"17,527.3","17,579.6","16,087.7","16,477.6","16,477.6","15,866,000,384"
2018-01-08,"16,476.2","16,537.9","14,208.2","15,170.1","15,170.1","18,413,899,776"
2018-01-09,"15,123.7","15,497.5","14,424","14,595.4","14,595.4","16,659,999,744"
2018-01-10,"14,588.5","14,973.3","13,691.2","14,973.3","14,973.3","18,500,800,512"
2018-01-11,"14,968.2","15,018.8","13,105.9","13,405.8","13,405.8","16,534,099,968"
2018-01-12,"13,453.9","14,229.9","13,158.1","13,980.6","13,980.6","12,065,699,840"
2018-01-13,"13,952.4","14,659.5","13,952.4","14,360.2","14,360.2","12,763,599,872"
2018-01-14,"14,370.8","14,511.8","13,268","13,772","13,772","11,084,099,584"
2018-01-15,"13,767.3","14,445.5","13,641.7","13,819.8","13,819.8","12,750,799,872"
2018-01-16,"13,836.1","13,843.1","10,194.9","11,490.5","11,490.5","18,853,799,936"
2018-01-17,"11,431.1","11,678","9,402.29","11,188.6","11,188.6","18,830,600,192"
2018-01-18,"11,198.8","12,107.3","10,942.5","11,474.9","11,474.9","15,020,399,616"
2018-01-19,"11,429.8","11,992.8","11,172.1","11,607.4","11,607.4","10,740,400,128"
2018-01-20,"11,656.2","13,103","11,656.2","12,899.2","12,899.2","11,801,700,352"
2018-01-21,"12,889.2","12,895.9","11,288.2","11,600.1","11,600.1","9,935,179,776"
2018-01-22,"11,633.1","11,966.4","10,240.2","10,931.4","10,931.4","10,537,400,320"
2018-01-23,"10,944.5","11,377.6","10,129.7","10,868.4","10,868.4","9,660,609,536"
2018-01-24,"10,903.4","11,501.4","10,639.8","11,359.4","11,359.4","9,940,989,952"
2018-01-25,"11,421.7","11,785.7","11,057.4","11,259.4","11,259.4","8,873,169,920"
2018-01-26,"11,256","11,656.7","10,470.3","11,171.4","11,171.4","9,746,199,552"
2018-01-27,"11,174.9","11,614.9","10,989.2","11,440.7","11,440.7","7,583,269,888"
2018-01-28,"11,475.3","12,040.3","11,475.3","11,786.3","11,786.3","8,350,360,064"
2018-01-29,"11,755.5","11,875.6","11,179.2","11,296.4","11,296.4","7,107,359,744"
2018-01-30,"11,306.8","11,307.2","10,036.2","10,106.3","10,106.3","8,637,859,840"
2018-01-31,"10,108.2","10,381.6","9,777.42","10,221.1","10,221.1","8,041,160,192"
2018-02-01,"10,237.3","10,288.8","8,812.28","9,170.54","9,170.54","9,959,400,448"
2018-02-02,"9,142.28","9,142.28","7,796.49","8,830.75","8,830.75","12,726,899,712"
2018-02-03,"8,852.12","9,430.75","8,251.63","9,174.91","9,174.91","7,263,790,080"
2018-02-04,"9,175.7","9,334.87","8,031.22","8,277.01","8,277.01","7,073,549,824"
2018-02-05,"8,270.54","8,364.84","6,756.68","6,955.27","6,955.27","9,285,289,984"
2018-02-06,"7,051.75","7,850.7","6,048.26","7,754","7,754","13,999,800,320"
2018-02-07,"7,755.49","8,509.11","7,236.79","7,621.3","7,621.3","9,169,280,000"
2018-02-08,"7,637.86","8,558.77","7,637.86","8,265.59","8,265.59","9,346,750,464"
2018-02-09,"8,271.84","8,736.98","7,884.71","8,736.98","8,736.98","6,784,820,224"
2018-02-10,"8,720.08","9,122.55","8,295.47","8,621.9","8,621.9","7,780,960,256"
2018-02-11,"8,616.13","8,616.13","7,931.1","8,129.97","8,129.97","6,122,189,824"
2018-02-12,"8,141.43","8,985.92","8,141.43","8,926.57","8,926.57","6,256,439,808"
2018-02-13,"8,926.72","8,958.47","8,455.41","8,598.31","8,598.31","5,696,719,872"
2018-02-14,"8,599.92","9,518.54","8,599.92","9,494.63","9,494.63","7,909,819,904"
2018-02-15,"9,488.32","10,234.8","9,395.58","10,166.4","10,166.4","9,062,540,288"
2018-02-16,"10,135.7","10,324.1","9,824.82","10,233.9","10,233.9","7,296,159,744"
2018-02-17,"10,207.5","11,139.5","10,149.4","11,112.7","11,112.7","8,660,880,384"
2018-02-18,"11,123.4","11,349.8","10,326","10,551.8","10,551.8","8,744,009,728"
2018-02-19,"10,552.6","11,273.8","10,513.2","11,225.3","11,225.3","7,652,089,856"
2018-02-20,"11,231.8","11,958.5","11,231.8","11,403.7","11,403.7","9,926,540,288"
2018-02-21,"11,372.2","11,418.5","10,479.1","10,690.4","10,690.4","9,405,339,648"
2018-02-22,"10,660.4","11,039.1","9,939.09","10,005","10,005","8,040,079,872"
2018-02-23,"9,937.07","10,487.3","9,734.56","10,301.1","10,301.1","7,739,500,032"
2018-02-24,"10,287.7","10,597.2","9,546.97","9,813.07","9,813.07","6,917,929,984"
2018-02-25,"9,796.42","9,923.22","9,407.06","9,664.73","9,664.73","5,706,939,904"
2018-02-26,"9,669.43","10,475","9,501.73","10,366.7","10,366.7","7,287,690,240"
2018-02-27,"10,393.9","10,878.5","10,246.1","10,725.6","10,725.6","6,966,179,840"
2018-02-28,"10,687.2","11,089.8","10,393.1","10,397.9","10,397.9","6,936,189,952"
2018-03-01,"10,385","11,052.3","10,352.7","10,951","10,951","7,317,279,744"
2018-03-02,"10,977.4","11,189","10,850.1","11,086.4","11,086.4","7,620,590,080"
2018-03-03,"11,101.9","11,528.2","11,002.4","11,489.7","11,489.7","6,690,570,240"
2018-03-04,"11,497.4","11,512.6","11,136.1","11,512.6","11,512.6","6,084,149,760"
2018-03-05,"11,532.4","11,704.1","11,443.9","11,573.3","11,573.3","6,468,539,904"
2018-03-06,"11,500.1","11,500.1","10,694.3","10,779.9","10,779.9","6,832,169,984"
2018-03-07,"10,803.9","10,929.5","9,692.12","9,965.57","9,965.57","8,797,910,016"
2018-03-08,"9,951.44","10,147.4","9,335.87","9,395.01","9,395.01","7,186,089,984"
